GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature
-7.69122,1.12565,0.25709,0.10068,0.07303,-1.00626,22.418,-4.894,47.669,25.787
-7.48337,1.47378,0.33216,0.10052,0.07535,-0.99507,22.284,-5.049,47.752,25.699
-7.28257,1.70177,0.43561,0.10992,0.09462,-0.99493,22.242,-5.087,47.711,25.748
-7.45717,1.18550,0.10111,0.10121,0.08981,-0.99652,22.503,-5.798,48.179,25.738
-7.24069,1.33466,0.38009,0.10032,0.09434,-0.98652,21.584,-5.162,47.946,25.748
-6.96298,0.97779,0.15053,0.09703,0.10434,-0.98984,22.238,-5.905,47.931,25.860
-6.88820,0.90828,0.25881,0.11261,0.08923,-0.98557,22.105,-5.588,48.206,25.752
-6.62363,0.72160,-0.12536,0.10786,0.08133,-0.97515,21.732,-5.811,47.740,25.735
-6.57705,0.88188,0.15463,0.10584,0.11794,-0.97268,22.536,-5.987,46.990,25.846
-6.15360,0.46016,0.28921,0.09846,0.09809,-0.99547,22.364,-6.322,47.487,25.750
-6.08448,0.51590,0.27723,0.10311,0.09739,-0.98946,21.964,-6.081,47.908,25.813
-5.68130,0.17260,0.15055,0.11035,0.09751,-0.98223,22.060,-6.104,47.872,25.798
-5.62046,0.11911,0.18120,0.11722,0.10642,-0.98244,22.018,-6.370,48.144,25.771
-5.47661,0.28868,0.28095,0.09188,0.12325,-0.98062,21.983,-6.387,47.483,25.766
-5.25871,0.06463,0.10939,0.09931,0.11694,-0.97597,22.214,-6.771,48.065,25.717
-5.06660,-0.22503,0.10498,0.11865,0.09242,-0.99341,21.724,-6.291,48.240,25.797
-4.62991,-0.58103,0.17545,0.10883,0.12377,-0.99219,22.025,-6.824,47.802,25.756
-4.55427,-0.31233,0.02027,0.10853,0.12017,-0.99698,22.741,-6.720,47.625,25.787
-4.42021,-0.66295,-0.22051,0.12015,0.12305,-0.98424,22.101,-6.924,47.287,25.818
-4.39479,-0.69766,0.16088,0.10549,0.12073,-0.96816,22.281,-6.343,47.597,25.792
-3.75076,-0.42937,0.08216,0.09365,0.11394,-0.98420,21.772,-6.733,47.988,25.831
-3.96227,-0.45530,0.09478,0.08525,0.12227,-0.99658,22.153,-7.101,47.584,25.787
-3.64124,-1.01515,-0.12576,0.09279,0.12449,-0.97958,22.287,-7.075,47.759,25.840
-3.20244,-0.70596,0.03366,0.10214,0.13842,-0.99093,21.957,-7.566,47.653,25.789
-2.88650,-0.86423,0.04330,0.09089,0.11167,-0.98216,22.229,-7.158,47.617,25.767
-3.06282,-1.36877,0.19202,0.11724,0.12440,-1.00064,21.564,-7.635,47.647,25.848
-2.44296,-1.13240,-0.05904,0.10779,0.12484,-0.98309,22.561,-7.697,48.083,25.794
-2.48704,-1.36995,-0.04718,0.09509,0.12407,-0.97281,22.184,-7.333,47.407,25.730
-2.09946,-1.14921,0.17074,0.11443,0.13918,-0.98669,22.357,-7.594,48.378,25.829
-1.98503,-1.66359,-0.32276,0.09680,0.13461,-0.97373,22.711,-7.350,47.499,25.749
-1.74557,-1.52448,-0.05477,0.11683,0.14256,-0.98942,22.282,-7.948,47.720,25.826
-1.31054,-2.00040,0.14308,0.09159,0.13606,-0.98500,22.468,-7.539,47.111,25.897
-0.82685,-1.87691,-0.05870,0.08340,0.14577,-0.97253,22.223,-7.853,47.188,25.724
-0.89380,-1.97534,0.00205,0.09216,0.13781,-0.98434,22.711,-7.716,47.172,25.739
-0.48194,-2.13775,-0.11028,0.10349,0.13588,-0.98321,22.154,-7.482,47.636,25.734
-0.37612,-2.03657,-0.16204,0.09253,0.12897,-1.00180,22.537,-7.665,47.404,25.787
-0.15638,-1.96897,-0.06215,0.09330,0.13221,-0.98549,22.741,-7.545,47.636,25.734
-0.11378,-2.14080,-0.21240,0.10242,0.13164,-0.97431,22.588,-7.597,47.383,25.789
0.31046,-2.35663,-0.14970,0.09220,0.12713,-0.99313,22.404,-7.531,47.369,25.817
0.85925,-2.67846,-0.16999,0.08085,0.13286,-0.98440,22.446,-7.430,47.509,25.744
0.94707,-3.06231,-0.18305,0.08630,0.13398,-0.98484,22.422,-7.306,47.598,25.802
1.31100,-2.84786,-0.39230,0.10482,0.13830,-0.99513,23.048,-7.515,47.018,25.806
1.52074,-2.62448,-0.26718,0.09827,0.14279,-0.98560,22.237,-7.319,47.559,25.747
1.66037,-2.73888,-0.22113,0.09427,0.13063,-0.98901,22.745,-7.709,46.689,25.772
2.06047,-3.03959,-0.37875,0.09031,0.14473,-0.98406,22.756,-7.398,47.227,25.758
2.27956,-2.90668,-0.00419,0.09627,0.13813,-0.97959,22.705,-8.050,47.139,25.828
2.61304,-3.00627,-0.23709,0.09862,0.13283,-1.00175,22.648,-7.529,47.304,25.787
2.69962,-2.91711,-0.43223,0.08678,0.13259,-0.99147,22.745,-7.740,47.349,25.761
2.95281,-3.31258,-0.57412,0.08451,0.13513,-0.99617,22.580,-7.482,47.513,25.787
3.31168,-3.55432,-0.30286,0.08682,0.13712,-0.97649,22.875,-6.997,47.256,25.741
